,video,trex_trial,idtracker_trial,trex_id,idtracker_id
2808,video_example_100fish_1min,release_5,2,34,34
2809,video_example_100fish_1min,release_5,2,77,77
2810,video_example_100fish_1min,release_5,2,88,88
2811,video_example_100fish_1min,release_5,2,66,66
2812,video_example_100fish_1min,release_5,2,96,96
2813,video_example_100fish_1min,release_5,2,41,41
2814,video_example_100fish_1min,release_5,2,18,18
2815,video_example_100fish_1min,release_5,2,97,97
2816,video_example_100fish_1min,release_5,2,36,36
2817,video_example_100fish_1min,release_5,2,17,17
2818,video_example_100fish_1min,release_5,2,16,16
2819,video_example_100fish_1min,release_5,2,82,82
2820,video_example_100fish_1min,release_5,2,15,15
2821,video_example_100fish_1min,release_5,2,14,14
2822,video_example_100fish_1min,release_5,2,83,83
2823,video_example_100fish_1min,release_5,2,13,13
2824,video_example_100fish_1min,release_5,2,21,21
2825,video_example_100fish_1min,release_5,2,12,12
2826,video_example_100fish_1min,release_5,2,11,11
2827,video_example_100fish_1min,release_5,2,10,10
2828,video_example_100fish_1min,release_5,2,45,45
2829,video_example_100fish_1min,release_5,2,75,75
2830,video_example_100fish_1min,release_5,2,71,71
2831,video_example_100fish_1min,release_5,2,52,52
2832,video_example_100fish_1min,release_5,2,93,93
2833,video_example_100fish_1min,release_5,2,95,95
2834,video_example_100fish_1min,release_5,2,26,26
2835,video_example_100fish_1min,release_5,2,43,43
2836,video_example_100fish_1min,release_5,2,65,65
2837,video_example_100fish_1min,release_5,2,8,8
2838,video_example_100fish_1min,release_5,2,46,46
2839,video_example_100fish_1min,release_5,2,57,57
2840,video_example_100fish_1min,release_5,2,20,20
2841,video_example_100fish_1min,release_5,2,98,98
2842,video_example_100fish_1min,release_5,2,32,32
2843,video_example_100fish_1min,release_5,2,48,48
2844,video_example_100fish_1min,release_5,2,78,78
2845,video_example_100fish_1min,release_5,2,76,76
2846,video_example_100fish_1min,release_5,2,9,9
2847,video_example_100fish_1min,release_5,2,81,81
2848,video_example_100fish_1min,release_5,2,87,87
2849,video_example_100fish_1min,release_5,2,25,25
2850,video_example_100fish_1min,release_5,2,29,29
2851,video_example_100fish_1min,release_5,2,53,53
2852,video_example_100fish_1min,release_5,2,85,85
2853,video_example_100fish_1min,release_5,2,7,7
2854,video_example_100fish_1min,release_5,2,62,62
2855,video_example_100fish_1min,release_5,2,30,30
2856,video_example_100fish_1min,release_5,2,59,59
2857,video_example_100fish_1min,release_5,2,80,80
2858,video_example_100fish_1min,release_5,2,84,84
2859,video_example_100fish_1min,release_5,2,47,47
2860,video_example_100fish_1min,release_5,2,99,99
2861,video_example_100fish_1min,release_5,2,6,6
2862,video_example_100fish_1min,release_5,2,54,54
2863,video_example_100fish_1min,release_5,2,31,31
2864,video_example_100fish_1min,release_5,2,38,38
2865,video_example_100fish_1min,release_5,2,28,28
2866,video_example_100fish_1min,release_5,2,5,5
2867,video_example_100fish_1min,release_5,2,89,89
2868,video_example_100fish_1min,release_5,2,33,33
2869,video_example_100fish_1min,release_5,2,4,4
2870,video_example_100fish_1min,release_5,2,3,3
2871,video_example_100fish_1min,release_5,2,39,39
2872,video_example_100fish_1min,release_5,2,2,2
2873,video_example_100fish_1min,release_5,2,50,50
2874,video_example_100fish_1min,release_5,2,37,37
2875,video_example_100fish_1min,release_5,2,60,60
2876,video_example_100fish_1min,release_5,2,58,58
2877,video_example_100fish_1min,release_5,2,24,24
2878,video_example_100fish_1min,release_5,2,79,79
2879,video_example_100fish_1min,release_5,2,56,56
2880,video_example_100fish_1min,release_5,2,68,68
2881,video_example_100fish_1min,release_5,2,67,67
2882,video_example_100fish_1min,release_5,2,94,94
2883,video_example_100fish_1min,release_5,2,19,19
2884,video_example_100fish_1min,release_5,2,23,23
2885,video_example_100fish_1min,release_5,2,72,72
2886,video_example_100fish_1min,release_5,2,49,49
2887,video_example_100fish_1min,release_5,2,51,51
2888,video_example_100fish_1min,release_5,2,69,69
2889,video_example_100fish_1min,release_5,2,42,42
2890,video_example_100fish_1min,release_5,2,63,63
2891,video_example_100fish_1min,release_5,2,27,27
2892,video_example_100fish_1min,release_5,2,55,55
2893,video_example_100fish_1min,release_5,2,40,40
2894,video_example_100fish_1min,release_5,2,90,90
2895,video_example_100fish_1min,release_5,2,70,70
2896,video_example_100fish_1min,release_5,2,1,1
2897,video_example_100fish_1min,release_5,2,74,74
2898,video_example_100fish_1min,release_5,2,64,64
2899,video_example_100fish_1min,release_5,2,92,92
2900,video_example_100fish_1min,release_5,2,61,61
2901,video_example_100fish_1min,release_5,2,91,91
2902,video_example_100fish_1min,release_5,2,0,0
2903,video_example_100fish_1min,release_5,2,35,35
2904,video_example_100fish_1min,release_5,2,44,44
2905,video_example_100fish_1min,release_5,2,22,22
2906,video_example_100fish_1min,release_5,2,86,86
2907,guppy_8_t46_d1_20191207_102508,release_5,2,7,7
2908,guppy_8_t46_d1_20191207_102508,release_5,2,0,0
2909,guppy_8_t46_d1_20191207_102508,release_5,2,6,6
2910,guppy_8_t46_d1_20191207_102508,release_5,2,1,1
2911,guppy_8_t46_d1_20191207_102508,release_5,2,4,4
2912,guppy_8_t46_d1_20191207_102508,release_5,2,5,5
2913,guppy_8_t46_d1_20191207_102508,release_5,2,2,2
2914,guppy_8_t46_d1_20191207_102508,release_5,2,3,3
2915,guppy_8_t20_d1_20190512_115801,release_5,2,1,1
2916,guppy_8_t20_d1_20190512_115801,release_5,2,2,2
2917,guppy_8_t20_d1_20190512_115801,release_5,2,6,6
2918,guppy_8_t20_d1_20190512_115801,release_5,2,3,3
2919,guppy_8_t20_d1_20190512_115801,release_5,2,0,0
2920,guppy_8_t20_d1_20190512_115801,release_5,2,5,5
2921,guppy_8_t20_d1_20190512_115801,release_5,2,4,4
2922,guppy_8_t20_d1_20190512_115801,release_5,2,7,7
2923,flies_N59,release_5,2,45,45
2924,flies_N59,release_5,2,22,22
2925,flies_N59,release_5,2,13,13
2926,flies_N59,release_5,2,12,12
2927,flies_N59,release_5,2,17,17
2928,flies_N59,release_5,2,11,11
2929,flies_N59,release_5,2,15,15
2930,flies_N59,release_5,2,50,50
2931,flies_N59,release_5,2,48,48
2932,flies_N59,release_5,2,14,14
2933,flies_N59,release_5,2,31,31
2934,flies_N59,release_5,2,46,46
2935,flies_N59,release_5,2,27,27
2936,flies_N59,release_5,2,10,10
2937,flies_N59,release_5,2,9,9
2938,flies_N59,release_5,2,16,16
2939,flies_N59,release_5,2,8,8
2940,flies_N59,release_5,2,44,44
2941,flies_N59,release_5,2,7,7
2942,flies_N59,release_5,2,28,28
2943,flies_N59,release_5,2,53,53
2944,flies_N59,release_5,2,29,29
2945,flies_N59,release_5,2,23,23
2946,flies_N59,release_5,2,49,49
2947,flies_N59,release_5,2,39,39
2948,flies_N59,release_5,2,33,33
2949,flies_N59,release_5,2,24,24
2950,flies_N59,release_5,2,20,20
2951,flies_N59,release_5,2,36,36
2952,flies_N59,release_5,2,21,21
2953,flies_N59,release_5,2,58,58
2954,flies_N59,release_5,2,43,43
2955,flies_N59,release_5,2,6,6
2956,flies_N59,release_5,2,40,40
2957,flies_N59,release_5,2,51,51
2958,flies_N59,release_5,2,26,26
2959,flies_N59,release_5,2,25,25
2960,flies_N59,release_5,2,5,5
2961,flies_N59,release_5,2,32,32
2962,flies_N59,release_5,2,4,4
2963,flies_N59,release_5,2,3,3
2964,flies_N59,release_5,2,41,41
2965,flies_N59,release_5,2,38,38
2966,flies_N59,release_5,2,2,2
2967,flies_N59,release_5,2,54,54
2968,flies_N59,release_5,2,35,35
2969,flies_N59,release_5,2,47,47
2970,flies_N59,release_5,2,57,57
2971,flies_N59,release_5,2,1,1
2972,flies_N59,release_5,2,37,37
2973,flies_N59,release_5,2,55,55
2974,flies_N59,release_5,2,30,30
2975,flies_N59,release_5,2,42,42
2976,flies_N59,release_5,2,34,34
2977,flies_N59,release_5,2,19,19
2978,flies_N59,release_5,2,0,0
2979,flies_N59,release_5,2,18,18
2980,flies_N59,release_5,2,52,52
2981,flies_N59,release_5,2,56,56
2982,group_1,release_5,3,8,8
2983,group_1,release_5,3,1,1
2984,group_1,release_5,3,5,5
2985,group_1,release_5,3,3,3
2986,group_1,release_5,3,6,6
2987,group_1,release_5,3,7,7
2988,group_1,release_5,3,9,9
2989,group_1,release_5,3,2,2
2990,group_1,release_5,3,4,4
2991,group_1,release_5,3,0,0
2992,group_2,release_5,3,8,8
2993,group_2,release_5,3,4,4
2994,group_2,release_5,3,9,9
2995,group_2,release_5,3,7,7
2996,group_2,release_5,3,6,6
2997,group_2,release_5,3,1,1
2998,group_2,release_5,3,0,0
2999,group_2,release_5,3,3,3
3000,group_2,release_5,3,5,5
3001,group_2,release_5,3,2,2
3002,group_3,release_5,3,8,8
3003,group_3,release_5,3,4,4
3004,group_3,release_5,3,1,1
3005,group_3,release_5,3,9,9
3006,group_3,release_5,3,7,7
3007,group_3,release_5,3,3,3
3008,group_3,release_5,3,6,6
3009,group_3,release_5,3,0,0
3010,group_3,release_5,3,2,2
3011,group_3,release_5,3,5,5
3012,guppy_8_t36_d15_20191212_085800,release_5,3,7,7
3013,guppy_8_t36_d15_20191212_085800,release_5,3,1,1
3014,guppy_8_t36_d15_20191212_085800,release_5,3,5,5
3015,guppy_8_t36_d15_20191212_085800,release_5,3,0,0
3016,guppy_8_t36_d15_20191212_085800,release_5,3,2,2
3017,guppy_8_t36_d15_20191212_085800,release_5,3,4,4
3018,guppy_8_t36_d15_20191212_085800,release_5,3,3,3
3019,guppy_8_t36_d15_20191212_085800,release_5,3,6,6
3020,video_example_100fish_1min,release_5,3,73,73
3021,video_example_100fish_1min,release_5,3,34,34
3022,video_example_100fish_1min,release_5,3,77,77
3023,video_example_100fish_1min,release_5,3,88,88
3024,video_example_100fish_1min,release_5,3,66,66
3025,video_example_100fish_1min,release_5,3,96,96
3026,video_example_100fish_1min,release_5,3,41,41
3027,video_example_100fish_1min,release_5,3,18,18
3028,video_example_100fish_1min,release_5,3,97,97
3029,video_example_100fish_1min,release_5,3,36,36
3030,video_example_100fish_1min,release_5,3,17,17
3031,video_example_100fish_1min,release_5,3,16,16
3032,video_example_100fish_1min,release_5,3,82,82
3033,video_example_100fish_1min,release_5,3,15,15
3034,video_example_100fish_1min,release_5,3,14,14
3035,video_example_100fish_1min,release_5,3,83,83
3036,video_example_100fish_1min,release_5,3,13,13
3037,video_example_100fish_1min,release_5,3,21,21
3038,video_example_100fish_1min,release_5,3,12,12
3039,video_example_100fish_1min,release_5,3,11,11
3040,video_example_100fish_1min,release_5,3,10,10
3041,video_example_100fish_1min,release_5,3,45,45
3042,video_example_100fish_1min,release_5,3,75,75
3043,video_example_100fish_1min,release_5,3,71,71
3044,video_example_100fish_1min,release_5,3,52,52
3045,video_example_100fish_1min,release_5,3,93,93
3046,video_example_100fish_1min,release_5,3,95,95
3047,video_example_100fish_1min,release_5,3,26,26
3048,video_example_100fish_1min,release_5,3,43,43
3049,video_example_100fish_1min,release_5,3,65,65
3050,video_example_100fish_1min,release_5,3,8,8
3051,video_example_100fish_1min,release_5,3,46,46
3052,video_example_100fish_1min,release_5,3,57,57
3053,video_example_100fish_1min,release_5,3,20,20
3054,video_example_100fish_1min,release_5,3,98,98
3055,video_example_100fish_1min,release_5,3,32,32
3056,video_example_100fish_1min,release_5,3,48,48
3057,video_example_100fish_1min,release_5,3,78,78
3058,video_example_100fish_1min,release_5,3,76,76
3059,video_example_100fish_1min,release_5,3,9,9
3060,video_example_100fish_1min,release_5,3,81,81
3061,video_example_100fish_1min,release_5,3,87,87
3062,video_example_100fish_1min,release_5,3,25,25
3063,video_example_100fish_1min,release_5,3,29,29
3064,video_example_100fish_1min,release_5,3,53,53
3065,video_example_100fish_1min,release_5,3,85,85
3066,video_example_100fish_1min,release_5,3,7,7
3067,video_example_100fish_1min,release_5,3,62,62
3068,video_example_100fish_1min,release_5,3,30,30
3069,video_example_100fish_1min,release_5,3,59,59
3070,video_example_100fish_1min,release_5,3,80,80
3071,video_example_100fish_1min,release_5,3,84,84
3072,video_example_100fish_1min,release_5,3,47,47
3073,video_example_100fish_1min,release_5,3,99,99
3074,video_example_100fish_1min,release_5,3,6,6
3075,video_example_100fish_1min,release_5,3,54,54
3076,video_example_100fish_1min,release_5,3,31,31
3077,video_example_100fish_1min,release_5,3,38,38
3078,video_example_100fish_1min,release_5,3,28,28
3079,video_example_100fish_1min,release_5,3,5,5
3080,video_example_100fish_1min,release_5,3,89,89
3081,video_example_100fish_1min,release_5,3,33,33
3082,video_example_100fish_1min,release_5,3,4,4
3083,video_example_100fish_1min,release_5,3,3,3
3084,video_example_100fish_1min,release_5,3,39,39
3085,video_example_100fish_1min,release_5,3,2,2
3086,video_example_100fish_1min,release_5,3,50,50
3087,video_example_100fish_1min,release_5,3,37,37
3088,video_example_100fish_1min,release_5,3,60,60
3089,video_example_100fish_1min,release_5,3,58,58
3090,video_example_100fish_1min,release_5,3,24,24
3091,video_example_100fish_1min,release_5,3,79,79
3092,video_example_100fish_1min,release_5,3,56,56
3093,video_example_100fish_1min,release_5,3,68,68
3094,video_example_100fish_1min,release_5,3,67,67
3095,video_example_100fish_1min,release_5,3,94,94
3096,video_example_100fish_1min,release_5,3,19,19
3097,video_example_100fish_1min,release_5,3,23,23
3098,video_example_100fish_1min,release_5,3,72,72
3099,video_example_100fish_1min,release_5,3,49,49
3100,video_example_100fish_1min,release_5,3,51,51
3101,video_example_100fish_1min,release_5,3,69,69
3102,video_example_100fish_1min,release_5,3,42,42
3103,video_example_100fish_1min,release_5,3,63,63
3104,video_example_100fish_1min,release_5,3,27,27
3105,video_example_100fish_1min,release_5,3,55,55
3106,video_example_100fish_1min,release_5,3,40,40
3107,video_example_100fish_1min,release_5,3,90,90
3108,video_example_100fish_1min,release_5,3,70,70
3109,video_example_100fish_1min,release_5,3,1,1
3110,video_example_100fish_1min,release_5,3,74,74
3111,video_example_100fish_1min,release_5,3,64,64
3112,video_example_100fish_1min,release_5,3,92,92
3113,video_example_100fish_1min,release_5,3,61,61
3114,video_example_100fish_1min,release_5,3,91,91
3115,video_example_100fish_1min,release_5,3,0,0
3116,video_example_100fish_1min,release_5,3,35,35
3117,video_example_100fish_1min,release_5,3,44,44
3118,video_example_100fish_1min,release_5,3,22,22
3119,video_example_100fish_1min,release_5,3,86,86
3120,guppy_8_t46_d1_20191207_102508,release_5,3,7,7
3121,guppy_8_t46_d1_20191207_102508,release_5,3,2,2
3122,guppy_8_t46_d1_20191207_102508,release_5,3,6,6
3123,guppy_8_t46_d1_20191207_102508,release_5,3,0,0
3124,guppy_8_t46_d1_20191207_102508,release_5,3,4,4
3125,guppy_8_t46_d1_20191207_102508,release_5,3,5,5
3126,guppy_8_t46_d1_20191207_102508,release_5,3,1,1
3127,guppy_8_t46_d1_20191207_102508,release_5,3,3,3
3128,guppy_8_t20_d1_20190512_115801,release_5,3,1,1
3129,guppy_8_t20_d1_20190512_115801,release_5,3,2,2
3130,guppy_8_t20_d1_20190512_115801,release_5,3,6,6
3131,guppy_8_t20_d1_20190512_115801,release_5,3,3,3
3132,guppy_8_t20_d1_20190512_115801,release_5,3,0,0
3133,guppy_8_t20_d1_20190512_115801,release_5,3,5,5
3134,guppy_8_t20_d1_20190512_115801,release_5,3,4,4
3135,guppy_8_t20_d1_20190512_115801,release_5,3,7,7
3136,flies_N59,release_5,3,43,43
3137,flies_N59,release_5,3,22,22
3138,flies_N59,release_5,3,13,13
3139,flies_N59,release_5,3,12,12
3140,flies_N59,release_5,3,17,17
3141,flies_N59,release_5,3,11,11
3142,flies_N59,release_5,3,15,15
3143,flies_N59,release_5,3,48,48
3144,flies_N59,release_5,3,46,46
3145,flies_N59,release_5,3,14,14
3146,flies_N59,release_5,3,29,29
3147,flies_N59,release_5,3,44,44
3148,flies_N59,release_5,3,58,58
3149,flies_N59,release_5,3,10,10
3150,flies_N59,release_5,3,9,9
3151,flies_N59,release_5,3,16,16
3152,flies_N59,release_5,3,8,8
3153,flies_N59,release_5,3,42,42
3154,flies_N59,release_5,3,7,7
3155,flies_N59,release_5,3,27,27
3156,flies_N59,release_5,3,51,51
3157,flies_N59,release_5,3,28,28
3158,flies_N59,release_5,3,23,23
3159,flies_N59,release_5,3,47,47
3160,flies_N59,release_5,3,38,38
3161,flies_N59,release_5,3,31,31
3162,flies_N59,release_5,3,24,24
3163,flies_N59,release_5,3,20,20
3164,flies_N59,release_5,3,34,34
3165,flies_N59,release_5,3,21,21
3166,flies_N59,release_5,3,56,56
3167,flies_N59,release_5,3,57,57
3168,flies_N59,release_5,3,6,6
3169,flies_N59,release_5,3,39,39
3170,flies_N59,release_5,3,49,49
3171,flies_N59,release_5,3,26,26
3172,flies_N59,release_5,3,25,25
3173,flies_N59,release_5,3,5,5
3174,flies_N59,release_5,3,30,30
3175,flies_N59,release_5,3,4,4
3176,flies_N59,release_5,3,3,3
3177,flies_N59,release_5,3,40,40
3178,flies_N59,release_5,3,35,35
3179,flies_N59,release_5,3,2,2
3180,flies_N59,release_5,3,52,52
3181,flies_N59,release_5,3,33,33
3182,flies_N59,release_5,3,45,45
3183,flies_N59,release_5,3,55,55
3184,flies_N59,release_5,3,1,1
3185,flies_N59,release_5,3,36,36
3186,flies_N59,release_5,3,53,53
3187,flies_N59,release_5,3,37,37
3188,flies_N59,release_5,3,41,41
3189,flies_N59,release_5,3,32,32
3190,flies_N59,release_5,3,19,19
3191,flies_N59,release_5,3,0,0
3192,flies_N59,release_5,3,18,18
3193,flies_N59,release_5,3,50,50
3194,flies_N59,release_5,3,54,54
